user_id,rollcall_score,class_activity,discipline,total_quizzes_avg
16576,10,8.12,11.1,7.9
10863,9,7.19,9.61,5.12
9562,11,12.15,11.01,9.9
12994,8,12.05,5.06,12.07
6336,10,5.72,10.18,14.47
3044,6,7.64,14.31,9.75
13340,6,10.07,10.93,11.09
18669,9,9.52,7.4,13.82
10197,11,6.74,7.85,7.56
15685,14,14.03,8.32,13.39
12553,9,14.78,6.9,5.58
7807,5,12.83,7.4,7.44
2875,5,11.93,13.16,14.72
1091,11,12.67,14.19,5.16
19105,7,14.06,6.5,9.94
12459,13,11.22,9.62,5.9
13321,8,8.17,9.07,12.84
4523,7,11.3,9.6,10.35
18039,12,5.8,13.87,5.5
7545,10,10.17,8.61,9.59
16062,9,7.88,13.41,13.61
18852,8,11.71,7.07,8.22
9911,15,10.03,7.83,7.62
8301,9,10.63,12.52,11.24
15691,12,13.55,12.31,14.35
830,6,14.65,7.99,12.34
15948,10,14.79,14.84,5.09
1035,5,13.92,6.36,13.67
2058,6,9.15,11.05,10.29
6504,9,14.17,10.66,13.88
11222,8,13.27,11.12,12.62
17412,8,14.04,8.19,12.56
17314,5,13.3,9.09,11.18
6835,15,7.28,7.0,13.29
16970,8,10.39,7.29,7.28
17737,13,10.47,5.62,9.01
8549,9,12.17,11.92,6.27
9082,15,14.74,13.16,13.01
196,9,13.06,8.54,13.85
7228,14,13.17,6.53,6.8
16338,15,11.21,10.87,5.63
7059,12,9.77,8.0,7.48
10836,9,7.64,10.35,12.78
10844,10,7.95,6.42,11.14
10153,13,9.36,14.28,14.05
10045,12,14.91,10.29,9.21
8133,9,10.21,5.25,5.8
15071,7,12.12,14.91,6.9
6357,8,11.02,11.6,11.79
14150,5,14.04,6.03,13.71
17398,11,14.41,7.29,11.78
16492,6,12.5,7.14,12.23
15672,10,14.63,5.94,6.94
14443,7,5.72,8.0,5.44
1859,8,7.67,8.0,14.56
10512,7,8.87,14.51,6.08
1312,9,5.22,6.5,8.25
19276,14,11.3,6.97,13.58
4638,12,14.17,14.28,9.23
4687,8,6.84,7.75,12.02
7910,15,13.4,10.97,6.89
4386,14,6.55,15.0,9.57
6388,13,8.4,7.41,13.31
4729,12,10.49,11.52,9.4
18253,6,13.12,5.74,7.32
3398,14,13.44,9.36,13.12
7410,9,7.87,8.06,10.06
7563,12,9.77,13.47,13.89
13036,10,7.3,5.54,10.24
14325,7,13.9,14.02,9.89
2884,7,8.28,10.97,5.83
17113,12,11.19,14.9,5.23
13916,6,8.72,5.37,11.31
11246,10,6.88,6.16,7.08
10773,12,6.06,13.45,5.85
10086,5,5.13,10.27,9.18
429,10,8.59,7.79,6.86
19728,7,10.5,12.9,5.01
4395,5,8.95,14.35,10.83
4526,10,9.4,12.44,5.52
758,10,7.77,5.22,14.31
11071,5,8.3,14.38,13.02
13648,9,10.65,7.8,6.17
4315,7,12.47,14.82,9.26
15276,14,10.81,11.66,13.52
11271,7,5.76,9.99,10.15
9148,5,7.72,8.86,9.06
4775,5,10.76,5.07,12.9
10584,12,13.23,6.15,5.13
19610,10,13.5,6.37,8.72
11137,5,11.56,8.48,10.55
17512,13,5.31,14.7,10.88
1818,7,11.22,5.16,5.88
161,8,7.55,12.87,12.23
4889,10,7.86,11.13,9.19
413,5,12.49,11.57,10.36
5184,5,5.75,8.45,6.16
6947,14,10.39,5.92,10.6
8030,5,10.98,14.51,5.07
15445,7,11.62,7.02,12.46
10760,8,7.99,9.41,8.96
969,7,14.86,9.03,11.97
8984,12,10.54,13.48,14.47
2295,10,13.12,14.37,10.54
3714,6,14.59,13.95,14.51
15802,10,11.88,5.44,11.19
9810,5,10.65,7.22,11.47
18418,7,8.77,12.68,11.79
1187,9,5.97,9.14,12.71
8549,6,9.77,13.13,13.11
14264,11,6.56,9.87,7.58
15610,14,8.0,12.84,9.38
10720,10,6.34,9.24,12.26
1414,15,14.39,11.31,14.29
1760,6,11.23,6.35,10.33
19208,12,12.29,9.24,11.68
11747,6,11.29,14.06,11.08
4196,14,5.27,10.43,7.99
11858,6,10.25,7.85,14.14
1904,6,10.53,6.47,13.37
19860,9,11.77,11.74,7.93
14792,5,14.2,9.94,8.62
7090,6,11.16,9.52,7.14
3057,6,13.49,12.54,5.7
16973,15,5.53,5.46,9.95
165,5,8.18,11.42,11.85
3451,15,14.39,6.04,5.49
5171,8,6.21,13.99,13.68
6836,14,7.19,5.17,10.05
8518,7,10.53,12.86,5.0
16187,5,8.04,11.94,7.96
12982,15,7.92,8.6,8.08
19020,11,5.46,14.22,9.11
13612,5,10.12,11.6,10.73
15329,15,13.82,8.99,7.36
17958,10,13.03,5.6,11.74
13237,7,12.51,12.94,7.32
9528,7,8.2,5.72,9.44
950,12,11.76,13.61,14.81
2752,10,10.03,10.89,8.85
886,9,13.37,13.12,7.12
7280,10,7.95,11.03,12.78
3326,6,8.84,8.99,13.68
18914,13,12.93,14.36,12.13
534,5,5.97,5.32,14.05
17708,12,8.24,6.44,7.0
10213,15,8.81,9.52,7.06
4308,12,5.52,11.76,5.93
11420,14,6.39,9.36,7.79
19806,5,10.5,14.11,8.75
7354,8,5.29,8.51,7.14
7097,5,7.87,13.74,11.94
19711,10,8.79,8.72,9.84
5861,6,6.91,6.04,7.82
15184,10,8.72,6.61,8.9
19237,8,9.96,5.15,8.74
14781,14,8.6,11.36,5.26
15776,14,5.77,14.23,10.66
11136,10,14.73,14.65,11.13
13232,5,12.88,11.36,14.12
8300,8,12.35,6.54,9.25
12992,9,10.0,13.0,10.62
9537,8,14.9,11.28,14.22
11920,7,6.32,9.7,11.78
6768,12,6.36,6.15,6.43
5836,15,5.33,5.86,14.47
3719,5,8.99,10.84,12.96
12912,14,11.24,12.61,5.0
11418,10,10.73,12.33,9.62
3772,7,8.49,13.1,6.89
12731,11,14.02,7.6,9.43
10904,9,8.4,13.33,14.95
13220,13,14.4,14.01,11.75
19094,9,6.25,14.27,9.36
1585,7,13.83,8.86,8.34
4661,15,8.5,13.31,6.98
3514,6,9.84,11.82,12.63
3931,11,11.93,6.19,6.72
17664,14,6.43,8.28,7.81
13931,7,6.96,8.68,9.43
8823,8,7.23,13.65,12.89
16716,11,7.25,6.99,11.78
9111,11,5.7,13.67,9.5
17472,9,8.82,12.07,5.99
17076,12,8.47,6.94,11.35
17601,9,9.13,6.8,10.51
2268,8,10.72,6.58,5.02
10217,8,7.29,7.3,11.13
6609,9,12.49,12.91,7.29
4380,12,10.59,8.99,10.93
19438,15,10.2,13.73,14.72
15401,11,12.2,6.25,10.28
1344,5,12.7,8.45,11.55
18264,11,8.7,13.12,13.12
15161,11,6.18,8.97,13.5
12560,5,13.66,12.21,8.44
12581,12,10.29,9.71,13.59
10669,7,13.7,7.88,11.75
18451,14,12.07,8.48,6.66
12224,10,10.8,13.42,12.02
2019,6,10.56,12.32,13.0
13527,6,8.82,5.41,8.29
10768,10,6.18,13.33,8.56
19758,13,5.44,10.22,5.28
7320,8,14.67,5.16,11.14
3345,5,7.89,9.54,6.75
4632,8,6.74,13.28,5.46
14451,8,10.43,14.06,7.49
13911,7,7.11,13.03,13.51
11801,11,14.47,6.33,5.5
4348,9,8.36,13.6,9.67
15396,7,12.58,5.92,8.6
7730,7,11.17,10.11,8.67
12461,15,6.22,13.24,5.44
17949,15,7.15,5.44,12.33
13485,15,12.99,8.67,6.71
14344,6,6.07,7.86,14.87
12364,11,13.0,11.84,9.71
19777,5,12.97,8.18,5.74
9107,9,8.89,6.84,10.82
2544,8,9.6,6.58,13.7
15610,15,13.26,14.69,8.55
11135,10,6.47,10.11,10.33
16205,14,14.42,11.87,11.51
12573,6,14.25,8.98,14.77
17671,7,6.98,7.93,5.27
14003,9,10.06,13.47,13.32
14421,5,14.4,11.14,9.78
12138,12,12.28,14.5,6.69
4197,6,9.2,5.9,7.81
14153,9,7.48,9.55,12.26
15300,10,10.68,14.49,7.35
18868,9,5.6,11.79,10.45
188,15,10.99,9.61,6.02
2726,14,12.43,14.87,8.41
8914,12,12.74,6.92,14.89
10520,8,7.71,14.45,8.31
7619,7,10.61,5.11,9.3
4190,11,13.2,5.72,10.61
9714,14,14.26,6.4,7.39
16646,8,5.77,6.62,14.1
9892,11,10.39,8.39,5.68
19464,8,12.92,6.55,8.07
5569,5,6.06,14.83,6.5
12485,14,7.87,11.95,5.89
9650,12,9.25,14.73,6.08
14906,14,10.3,11.39,5.78
1128,10,5.98,13.81,8.35
14796,10,6.59,6.16,11.29
7065,15,12.17,14.47,10.87
14954,5,14.95,10.8,9.18
17437,14,9.98,13.07,14.77
959,12,10.87,8.92,11.05
2734,14,14.85,8.45,11.36
19396,6,5.64,14.28,6.2
15099,14,8.12,12.73,9.74
3585,14,14.27,13.22,6.24
10114,10,9.66,11.06,7.66
15864,6,13.08,5.35,13.08
14850,7,7.52,7.8,13.02
5415,8,12.0,6.94,9.46
549,11,5.96,12.49,12.85
13542,8,5.93,8.22,11.34
9583,6,13.2,10.63,10.52
6415,10,9.84,11.08,11.69
19129,10,5.99,12.78,12.64
6140,15,5.95,5.61,12.14
17915,12,13.56,5.45,13.19
1524,10,10.09,9.45,12.1
2100,8,14.43,8.72,11.86
13426,12,12.49,12.01,12.97
19671,8,12.8,5.62,14.13
10585,8,8.72,8.03,9.49
11099,9,9.16,5.8,7.91
13360,5,11.99,6.33,14.41
16397,10,7.29,9.45,10.7
8559,15,10.64,13.51,14.99
4197,11,5.58,13.14,7.96
10004,11,7.74,5.99,7.19
18486,5,8.99,9.43,11.44
11048,15,13.01,7.47,13.66
5194,9,10.7,7.91,10.39
10149,15,8.58,13.12,5.76
13797,14,10.86,5.84,12.38
9184,10,10.0,5.6,5.09
5245,6,7.06,13.72,10.59
2393,9,11.29,9.81,12.16
12783,14,8.49,7.59,8.32
7372,11,5.03,8.44,8.03
18091,11,11.11,11.58,10.25
2170,5,8.29,7.43,12.98
370,8,12.78,8.85,7.71
234,12,5.18,12.79,8.27
12260,14,7.79,14.25,13.46
2250,12,5.12,9.81,9.69
14143,13,14.74,11.46,9.68
8176,9,12.39,10.18,11.1
98,12,9.93,11.74,8.35
7277,12,13.23,8.95,7.64
3422,5,13.67,10.27,9.79
2821,7,8.66,5.27,10.15
10548,7,8.78,9.86,6.07
6514,9,9.08,12.02,8.43
18985,10,5.19,6.4,9.88
7381,8,7.96,8.62,14.47
7352,7,9.61,13.53,8.27
1326,8,14.45,11.74,6.28
16866,14,10.67,8.2,10.01
10568,14,7.12,12.72,12.31
5217,14,11.79,8.75,10.16
3317,6,12.52,9.12,7.51
4004,8,11.15,5.49,8.86
16682,14,5.24,7.03,6.19
12165,8,13.89,5.65,8.14
5859,7,14.42,14.75,8.15
9729,11,13.59,10.36,14.82
10788,6,7.72,5.52,5.21
7904,14,6.36,5.62,8.18
15302,11,9.1,10.82,5.87
19852,6,13.23,10.6,9.4
1603,8,14.19,5.99,11.64
1897,14,5.3,6.93,6.5
252,6,14.36,13.54,11.83
3736,8,14.58,10.32,12.66
11873,15,14.18,10.91,5.16
15870,14,14.41,6.35,5.69
19309,8,9.65,6.39,14.66
7215,10,13.63,7.79,7.97
9547,5,12.51,8.97,5.95
13870,7,12.17,11.69,5.23
12793,13,9.67,6.17,10.86
18275,14,8.0,7.63,14.68
16036,8,6.62,6.28,5.99
11006,12,6.04,13.76,12.18
3432,12,9.96,11.3,13.47
12262,10,6.24,6.77,8.36
19668,10,12.7,13.71,14.45
5860,11,12.92,10.38,11.82
4545,10,9.1,10.14,11.73
19832,8,7.14,13.39,14.66
18596,11,5.13,10.42,9.45
15195,7,6.84,5.35,13.79
19241,8,5.41,9.79,10.41
4079,10,11.72,14.41,8.82
1579,11,7.79,5.37,8.59
18273,5,6.5,11.0,7.97
10496,14,8.82,14.53,5.43
11425,10,13.4,7.81,13.11
7547,14,14.21,7.32,12.7
13371,9,13.65,6.48,13.25
5902,15,7.74,14.98,6.62
18190,9,14.89,14.86,8.22
12342,5,11.84,10.92,11.16
6932,7,7.35,9.41,10.93
12435,8,12.16,14.92,12.18
16483,14,11.32,10.1,7.59
5947,13,14.39,13.51,7.56
12431,15,12.75,10.57,6.29
10091,8,5.84,11.36,10.59
5631,5,5.72,5.99,7.16
5259,12,12.3,9.13,10.49
12861,14,5.44,12.95,11.79
14322,6,14.58,5.49,9.11
11340,7,5.84,13.45,13.18
12191,15,6.95,11.63,7.52
11591,5,8.36,6.68,7.51
11137,6,9.96,5.1,9.8
8788,12,8.73,6.35,6.16
3644,12,6.57,10.75,5.0
13244,14,9.83,6.73,13.61
4646,6,5.8,9.3,10.64
10149,10,10.22,7.35,14.83
1732,5,5.75,6.77,8.12
16838,9,12.59,8.03,10.51
3252,8,8.11,5.36,11.29
5996,12,12.5,13.6,6.99
10923,11,14.18,5.39,8.18
2585,10,7.48,11.02,7.9
7968,13,9.12,8.96,11.26
1900,11,6.47,7.57,11.72
5611,14,11.2,5.36,6.42
774,14,11.72,12.53,7.17
15612,13,7.54,10.2,9.68
7910,6,7.38,14.06,11.66
10562,7,5.4,10.32,13.6
2155,8,10.19,12.66,6.33
5336,8,9.28,10.46,8.43
3352,9,11.23,10.98,12.66
3506,13,5.0,14.82,8.93
8711,15,14.15,14.4,13.74
7583,14,12.77,9.45,7.05
19554,6,13.3,13.08,13.91
11030,7,5.33,10.84,13.68
11733,13,14.81,8.18,13.73
17222,11,14.69,6.48,12.59
13485,9,10.61,14.63,11.75
6160,11,14.55,12.29,6.54
15109,7,11.09,6.87,13.88
9798,10,5.01,10.92,5.51
9595,5,5.75,6.06,9.94
14239,8,14.53,14.36,11.46
15677,5,6.71,6.86,12.55
15878,10,13.1,13.67,11.41
18082,8,5.41,6.38,8.05
3340,6,11.03,11.91,12.18
22,8,7.83,6.8,6.55
3310,14,10.45,7.53,5.03
6362,15,12.46,8.18,10.49
3757,14,9.47,6.51,9.32
7359,10,12.66,11.06,10.54
1992,8,11.96,12.62,12.63
3790,7,9.94,6.92,6.42
19958,14,8.32,10.69,12.2
8076,10,14.61,11.83,5.55
7587,13,10.31,5.17,14.14
6161,8,11.97,7.19,12.73
10232,11,13.34,5.58,7.71
12368,5,9.18,11.67,11.99
2424,13,5.66,13.44,8.94
4802,11,10.52,6.22,7.99
18834,12,10.63,5.78,9.76
4754,13,10.4,13.89,10.09
6896,15,7.97,8.2,11.58
17120,15,6.31,6.37,11.47
12371,7,9.47,8.12,9.75
11006,11,6.01,8.0,5.75
6880,15,14.38,5.47,8.25
1502,9,12.03,13.91,12.16
18375,7,5.3,5.34,10.43
3289,14,6.08,11.39,6.0
3252,14,11.61,11.16,6.53
16629,10,5.78,6.94,14.96
17436,14,9.69,5.68,11.91
6846,15,11.49,12.79,5.08
19563,10,8.36,12.21,12.97
11319,11,10.08,10.55,12.35
11217,7,11.41,7.19,13.78
9780,14,13.15,12.49,6.28
17534,8,13.75,13.07,10.72
12548,9,14.02,14.66,12.22
1920,8,10.89,12.95,11.92
18215,14,13.02,7.28,6.36
11170,8,12.89,13.51,6.25
4626,14,6.6,9.02,14.77
6072,6,13.46,14.76,11.61
5978,6,12.51,10.8,8.93
8868,15,8.11,12.68,7.69
8218,8,12.9,8.51,12.26
12801,11,7.43,9.46,13.81
13137,7,13.01,6.03,7.89
6482,8,14.87,10.89,7.48
3545,9,11.0,5.67,7.84
1508,14,10.73,9.31,7.34
15990,14,12.73,11.37,10.45
13564,9,9.54,7.88,6.98
11594,9,11.73,6.26,8.28
6763,14,14.66,8.43,13.69
17145,5,12.53,8.38,5.81
15681,15,9.34,9.68,5.94
4168,6,6.83,9.05,5.66
4547,15,5.15,5.82,12.46
1290,12,14.43,14.95,9.85
10384,9,7.24,7.71,14.21
6379,11,14.74,11.8,11.25
9796,9,12.31,12.28,9.7
1764,10,8.49,11.68,10.96
5623,12,8.52,6.88,6.93
19019,12,9.14,11.9,10.63
18624,9,8.07,11.62,12.73
3209,8,7.41,6.56,13.03
2444,8,7.94,8.62,6.77
9460,6,10.96,12.64,9.26
13531,7,11.87,13.16,6.7
18496,11,7.31,10.32,9.46
8105,7,12.38,7.22,11.02
1588,9,12.58,9.32,11.88
14546,8,13.04,10.08,14.54
8051,11,6.02,7.81,10.28
15718,13,14.63,12.9,8.22
1541,13,9.13,9.08,12.11
7906,6,10.07,9.61,9.86
13677,14,5.18,12.71,10.31
3167,14,9.25,10.29,8.38
1404,11,10.05,11.85,11.4
4124,5,6.79,5.6,12.01
12549,10,9.53,13.93,7.71
7713,7,6.68,9.41,5.15
736,8,14.38,5.04,5.66
16545,5,12.21,8.97,11.23
13813,5,14.53,10.2,9.45
5284,6,5.37,10.95,14.49
8750,8,11.79,10.45,11.09
258,13,5.23,11.06,13.06
8336,15,12.22,11.01,5.49
15738,6,12.46,9.89,7.76
12400,15,12.48,11.64,7.23
12875,13,7.22,10.96,6.17
16440,15,14.85,5.85,14.76
13023,10,5.04,14.44,8.91
6088,12,14.35,7.7,9.63
11170,14,5.67,6.2,10.01
5231,12,12.99,11.23,14.38
476,5,6.15,8.52,6.46
2131,5,10.98,11.51,5.9
16166,10,11.81,13.09,7.93
18569,9,10.15,14.81,5.83
7253,13,10.56,12.78,7.26
14385,11,7.7,12.53,13.18
12534,6,7.0,9.3,14.76
11137,6,12.1,7.11,7.07
2903,5,8.38,8.95,11.64
16669,6,14.69,9.13,13.21
5266,6,5.05,14.39,8.7
8456,12,5.73,13.82,7.42
16423,5,7.63,7.39,12.43
3167,5,8.77,11.97,5.45
7427,15,13.66,10.45,13.28
17984,11,13.85,6.42,7.59
2589,14,9.31,13.64,12.98
16031,12,5.22,6.05,6.18
19148,9,14.54,14.11,7.13
12298,9,6.67,11.62,6.55
2609,5,14.65,9.25,6.22
16389,14,9.4,11.78,12.3
13615,11,7.7,13.0,13.13
11049,8,9.29,7.02,6.01
4128,10,11.57,8.6,12.95
14168,12,11.01,13.05,13.25
5259,8,6.35,7.69,12.73
10305,7,11.16,11.5,12.03
12418,9,6.52,12.45,14.61
11747,11,14.03,9.27,8.3
6690,10,5.95,14.19,13.52
2396,5,12.83,9.16,9.88
19773,15,11.72,10.72,8.09
14846,8,12.95,11.73,8.0
10569,15,7.66,13.5,14.37
1400,8,5.51,13.25,13.24
6488,8,6.94,7.85,9.54
17307,9,8.07,5.16,6.38
18556,5,11.6,10.94,5.19
2364,12,5.5,10.13,9.0
19902,8,6.26,11.03,6.05
11202,7,6.67,10.01,8.24
4665,6,7.97,13.25,6.54
17196,8,7.68,6.98,11.1
19991,6,13.99,10.75,11.82
19697,8,8.39,11.62,9.15
17065,9,14.06,13.47,13.31
8317,6,14.58,5.74,10.66
14458,9,12.97,11.67,14.62
16865,13,8.08,14.56,9.08
3980,6,12.35,14.76,11.68
5553,13,14.53,11.38,9.81
10336,14,7.6,10.44,14.72
1637,11,5.63,9.65,11.13
18521,7,10.08,10.63,5.11
5413,12,9.5,9.03,11.48
13565,8,8.31,8.79,8.94
12031,10,6.05,9.9,13.64
12858,15,6.56,6.43,9.54
17148,14,9.2,6.82,14.46
5395,7,13.05,14.84,14.04
10674,11,11.14,7.4,11.18
5078,7,13.85,11.53,9.0
16764,5,13.73,12.14,6.66
8145,11,13.46,9.55,9.0
13468,6,5.47,12.62,12.75
15905,9,10.32,5.88,12.69
18805,14,11.35,7.86,14.91
19493,14,14.5,12.29,11.83
8846,15,12.14,12.1,5.16
896,12,7.43,14.89,10.11
18753,9,5.69,6.71,7.04
9929,6,13.61,12.33,9.09
16802,15,8.4,8.03,12.26
10279,11,10.18,9.96,14.85
4235,10,14.82,7.0,7.2
9604,14,14.91,7.09,14.78
168,15,13.08,11.33,9.04
8444,9,8.27,12.83,11.22
8450,7,10.28,13.12,14.59
14785,9,10.34,7.68,6.7
11348,15,8.99,13.36,13.4
17956,10,13.79,13.92,7.07
5117,13,14.7,10.37,7.42
7387,5,7.83,8.2,13.61
16411,11,10.82,7.37,7.35
2871,12,12.51,13.51,7.8
7184,13,12.24,14.63,9.41
8375,15,6.64,14.66,5.09
14815,6,8.4,13.85,7.78
6926,8,7.0,13.28,8.11
13243,15,8.27,14.46,10.02
2825,10,13.04,7.11,14.48
10374,12,6.77,9.55,6.06
9160,14,14.54,14.57,13.68
5122,8,12.17,10.64,12.1
3795,14,11.62,11.47,9.75
15009,9,12.77,14.65,8.53
8855,10,10.55,11.06,9.23
1538,7,9.0,11.08,10.44
18806,13,13.0,8.15,11.05
1036,7,12.84,10.64,5.12
9846,14,9.89,11.56,14.48
12636,12,7.0,10.78,5.78
5999,11,5.58,10.61,13.15
9550,6,6.07,6.49,6.84
17156,10,6.1,11.87,9.2
15128,15,10.76,13.37,14.19
13934,11,5.17,11.3,13.85
19049,10,8.48,14.26,13.58
19970,15,8.55,9.82,13.64
9319,13,5.04,7.61,10.97
2175,9,12.81,13.64,12.68
9057,5,10.02,9.84,14.54
18528,5,5.04,9.3,5.97
7962,7,13.93,7.43,7.3
3532,12,14.78,11.14,10.53
12628,7,8.58,6.24,13.81
1162,7,9.65,13.76,10.13
13291,11,9.92,13.68,7.32
13438,5,13.32,14.41,14.54
5306,5,5.84,11.9,8.28
10256,12,13.87,5.4,14.18
19061,15,11.02,11.75,13.11
7962,7,10.38,5.83,7.93
3012,14,12.9,12.48,7.39
6120,15,6.2,13.7,5.06
9821,5,5.01,11.58,10.98
586,14,12.65,14.35,10.22
16389,9,10.8,9.24,9.71
8419,7,14.24,14.27,13.85
7927,10,9.43,12.04,10.97
12385,6,8.79,13.64,14.7
17432,9,14.66,8.03,13.93
7047,5,11.14,11.84,10.07
5414,12,9.52,11.65,10.24
2826,9,8.33,8.49,10.69
13952,12,8.09,11.73,14.41
16360,8,12.62,12.33,5.13
13634,5,6.37,11.91,14.41
6960,15,6.66,5.02,9.38
15022,14,8.02,11.22,9.78
15428,7,10.09,7.71,12.75
15396,6,13.59,6.71,13.48
3721,13,11.11,8.66,13.5
8758,11,13.35,6.68,13.2
11646,13,9.86,10.36,9.42
14736,13,14.91,8.07,9.71
4928,9,12.96,6.68,14.78
11921,12,9.4,7.18,8.29
576,11,12.59,5.06,13.59
3700,13,11.85,10.42,6.27
9159,6,5.53,9.18,6.74
11855,10,6.62,9.84,6.72
6175,7,9.0,13.12,11.74
6233,5,9.21,12.85,11.56
17112,9,8.57,6.03,7.27
13480,9,7.75,7.49,9.49
10200,6,12.44,6.25,12.62
5786,7,10.34,8.49,13.47
8216,13,10.84,9.31,12.63
17528,11,13.87,13.5,8.35
13255,8,13.54,9.31,13.0
19728,12,7.82,8.85,9.78
12661,11,11.54,13.44,14.44
4434,9,10.56,14.27,6.42
12059,7,9.06,10.3,11.82
13369,6,11.39,13.48,9.04
14401,8,9.75,14.32,6.01
16352,12,14.65,8.44,9.88
10763,13,12.3,11.82,8.14
1616,6,7.33,7.89,5.88
11928,9,12.31,7.76,7.42
7294,6,14.13,11.06,14.66
5148,14,6.65,7.62,12.72
16454,6,8.67,7.34,14.08
5604,15,7.88,10.77,10.42
10637,12,5.82,12.71,8.44
16530,5,10.68,7.53,11.77
18603,15,7.05,14.28,9.13
9283,5,14.35,12.9,8.87
18315,10,8.06,9.76,14.89
1698,10,7.3,5.38,14.16
7524,9,7.68,12.89,14.47
5641,8,7.37,9.99,12.27
3897,14,13.23,12.86,8.63
10311,9,12.2,12.16,13.62
16489,13,6.57,7.08,9.04
152,13,11.1,8.84,13.03
11499,12,13.05,14.89,11.02
12090,12,8.12,5.43,5.27
19677,11,12.73,7.15,7.84
16411,12,13.86,7.51,7.53
2441,13,11.41,12.94,13.51
16180,7,14.78,8.77,8.15
1764,8,12.39,14.38,7.5
16407,5,9.77,5.73,8.3
5647,14,10.53,11.99,10.74
10512,6,5.98,14.83,9.5
15193,5,11.64,5.34,14.31
14252,11,5.33,12.79,13.79
12966,8,7.53,14.33,8.77
12334,10,10.38,9.18,7.08
4770,13,14.29,12.59,9.0
180,8,12.44,11.93,12.95
17260,13,14.27,9.66,10.83
16496,13,7.2,8.25,10.98
4144,5,10.71,14.75,12.6
14163,14,5.79,8.76,13.87
2117,6,13.06,10.38,14.73
2742,10,14.86,5.29,7.68
4853,11,8.45,10.38,12.87
11735,7,8.31,12.2,14.57
9906,11,8.1,14.12,6.58
5883,7,5.74,13.24,8.59
454,14,12.64,8.58,6.08
5118,7,10.13,14.46,9.69
2869,15,9.51,8.18,8.45
8946,6,10.08,14.78,13.29
12805,5,14.28,12.92,10.9
18345,10,10.91,7.48,10.6
7617,8,9.58,12.6,10.92
11090,11,14.26,5.05,13.81
13336,14,7.5,12.61,8.97
18164,11,7.23,9.75,11.31
13836,8,10.27,10.43,8.69
6724,7,5.34,6.29,9.1
6970,14,10.2,13.28,7.62
8632,10,11.41,11.5,14.4
2055,11,7.6,12.34,13.52
1965,14,9.27,9.41,13.52
6558,11,5.0,7.74,5.56
925,9,12.57,8.35,9.36
15468,14,9.34,10.84,5.29
12130,13,11.62,7.03,7.06
6417,11,12.81,5.58,5.99
5092,15,8.72,12.18,9.19
8167,6,14.51,13.05,9.51
13712,13,7.44,5.49,11.3
9046,9,10.61,7.09,10.94
15738,8,7.31,13.61,8.72
9612,5,5.05,10.19,11.09
1531,13,7.63,14.81,5.72
18894,7,9.25,8.71,11.68
4155,14,9.3,14.71,11.36
10213,7,9.8,9.26,13.37
5738,7,9.22,7.92,5.88
8307,5,10.54,5.64,11.31
17636,8,10.82,8.83,12.7
2422,11,14.52,14.11,11.35
17718,7,9.19,9.36,14.92
13374,6,7.91,10.34,9.31
18835,9,5.66,10.02,9.41
8319,13,5.04,12.1,5.59
15391,14,8.35,13.7,14.35
5954,9,14.48,9.22,7.37
10085,13,8.86,8.58,14.44
11274,7,9.03,8.49,8.09
15985,15,12.54,7.29,10.77
14837,14,13.28,9.56,12.61
1941,12,6.83,11.7,5.51
12341,9,9.95,9.14,10.67
14033,15,7.81,12.24,6.88
14955,5,6.01,14.09,7.57
17551,7,5.01,11.97,12.26
5427,13,11.78,13.98,9.25
9310,13,13.27,8.12,14.33
14885,9,5.68,9.81,12.42
13631,9,6.97,10.24,5.36
17938,7,14.94,12.33,12.76
15439,11,5.03,11.18,10.66
14947,6,8.66,11.64,9.52
15716,8,9.27,5.45,10.43
14728,8,12.42,8.93,6.87
13083,5,9.32,6.13,8.64
10681,12,9.4,10.77,10.73
11593,8,8.18,7.53,14.28
18855,15,14.18,5.99,13.1
15309,14,7.35,9.71,6.28
18177,9,8.45,12.62,14.44
17927,5,13.04,6.53,14.38
18029,5,11.76,9.09,9.53
19175,6,11.43,14.58,10.91
4367,13,13.3,5.63,7.49
15048,6,10.66,11.12,10.05
14987,14,6.42,10.99,11.46
16690,5,12.47,5.34,10.71
14326,15,7.38,12.68,12.78
7713,9,10.7,10.27,10.44
2237,8,7.74,11.77,7.94
1000,15,7.02,12.03,8.4
11207,13,8.38,11.9,14.79
17982,5,13.34,14.2,14.34
3131,6,14.05,13.17,10.92
1535,5,13.76,14.87,6.41
5242,6,11.92,11.53,12.84
13063,9,8.32,7.19,7.11
14838,14,6.04,12.45,6.13
13083,7,7.36,5.78,7.02
6395,7,7.79,5.18,10.46
16589,14,6.5,6.57,11.31
17400,7,14.36,8.63,10.38
6827,5,12.05,9.32,11.3
5733,13,10.7,9.47,6.85
3456,13,11.11,6.0,10.97
8904,10,5.93,6.3,6.04
16057,12,10.11,11.25,5.75
18638,9,14.11,9.88,14.3
12125,11,11.55,13.73,9.69
6432,8,9.17,8.32,8.16
6984,14,13.23,13.89,10.3
11837,6,5.56,10.79,6.84
11296,9,9.16,12.5,12.01
7600,8,7.97,6.37,11.1
6034,6,12.04,14.24,9.84
7492,8,11.64,8.45,9.91
12361,9,13.41,12.99,7.76
1384,6,10.95,6.59,10.24
14429,10,10.76,6.74,11.23
16434,8,13.99,5.14,14.37
4018,5,9.94,14.08,9.84
