user_id,rollcall_score,class_activity,discipline,total_quizzes_avg,position
2,15,10.97,7.06,12.75,C
7234,6,10.05,13.24,9.67,F
4519,11,10.2,8.56,5.13,D
17285,10,11.64,8.92,10.89,E
6739,11,12.72,6.44,8.67,E
11019,6,10.54,5.65,13.95,B
6401,7,5.18,13.16,9.19,D
10937,10,6.69,13.54,12.7,D
12065,11,6.38,8.53,10.05,C
5383,15,14.51,8.44,7.96,C
16046,6,7.46,10.6,10.36,F
15247,7,13.12,7.77,5.39,B
14880,7,7.38,9.29,11.03,E
8560,8,6.78,10.82,14.3,E
4763,15,7.05,14.54,11.33,A
17962,10,12.16,12.05,11.43,D
7040,10,7.82,7.87,10.83,C
16178,11,14.66,6.24,9.24,E
2294,7,6.93,10.17,12.84,E
15790,15,14.77,10.19,9.03,D
17188,9,8.02,14.23,13.07,D
5735,12,10.96,6.53,6.98,C
13241,9,10.79,12.45,12.97,F
12155,5,5.14,10.9,5.71,F
14635,15,12.78,6.0,14.68,C
17339,13,10.26,10.56,12.15,C
16302,5,13.62,13.89,10.59,B
14331,14,5.2,12.18,9.33,A
12729,6,14.5,13.16,8.03,F
15003,13,5.91,12.76,12.28,A
3988,15,6.01,9.04,7.62,A
14913,8,10.37,13.68,6.7,D
7880,14,8.36,5.17,14.75,C
7565,5,11.93,10.29,7.75,B
17490,13,12.34,9.48,6.82,D
10674,12,10.33,12.69,14.07,D
2969,6,9.15,9.97,13.09,F
16314,8,10.97,12.78,13.86,F
11703,11,5.24,12.73,7.56,A
10825,14,5.45,11.33,8.67,A
6709,7,10.17,10.33,13.02,F
1331,7,10.15,13.93,13.49,F
11017,15,5.44,12.43,5.06,A
6694,10,14.72,12.73,9.13,F
1982,15,6.71,13.35,14.16,A
1346,5,6.19,8.53,5.31,F
5064,6,11.72,14.21,10.4,F
17163,9,14.46,10.62,9.32,F
11411,12,12.95,9.3,5.85,D
15794,11,12.14,13.07,8.11,D
17012,14,6.58,6.22,14.7,C
13980,11,10.49,9.96,12.88,D
11995,15,8.22,12.55,12.7,A
15019,13,7.27,14.02,14.64,A
3703,10,7.6,7.23,5.18,C
13690,6,5.87,14.52,7.09,D
6033,14,12.63,12.66,14.12,D
19833,10,14.96,13.14,11.02,F
16807,5,8.94,9.35,14.01,B
13385,15,8.94,8.31,9.21,A
15633,7,8.4,6.04,9.79,E
9207,8,12.9,13.45,9.74,F
5840,8,10.62,12.1,9.13,F
11684,11,6.32,7.67,13.32,C
9553,12,13.06,8.8,13.14,E
5586,15,8.19,13.39,8.06,A
3407,14,13.85,10.01,8.21,D
15509,8,5.54,7.24,8.62,E
17454,15,6.89,12.81,8.95,A
7329,9,8.63,11.87,14.12,D
17317,7,14.5,6.97,5.85,B
18824,12,12.68,14.91,6.04,D
18623,12,14.58,9.94,12.82,E
4375,12,9.02,5.87,5.17,C
7280,7,6.34,15.0,12.01,D
11778,10,10.97,10.17,9.0,D
15995,15,5.1,12.13,6.23,A
1813,15,13.5,11.82,6.2,D
18870,8,9.38,12.53,9.1,D
7074,14,11.78,8.81,6.18,C
13544,11,7.66,7.03,14.9,C
15930,13,10.25,7.79,5.85,C
19949,12,12.09,7.01,8.11,E
8375,14,9.18,6.9,8.51,C
1109,6,5.7,11.27,14.31,E
6199,15,13.9,10.12,12.55,C
6375,6,9.53,14.18,11.19,F
2749,8,11.88,6.54,14.32,B
16050,14,11.94,12.06,13.68,C
9102,14,7.59,11.42,12.84,A
10837,10,6.28,8.71,9.21,C
13087,12,8.72,8.2,9.45,C
19668,9,13.01,8.67,14.72,E
19420,6,6.3,10.03,11.17,F
13774,7,14.18,7.48,11.74,B
8954,5,11.19,12.26,14.89,B
11809,12,6.03,14.09,6.95,A
3106,5,7.29,13.47,13.03,F
19591,7,14.23,14.25,8.81,F
16700,15,12.75,12.07,8.39,A
10484,12,10.57,10.3,11.2,D
18042,11,8.82,5.98,8.48,C
18972,9,5.05,10.96,6.25,D
4850,7,6.75,6.43,11.58,E
8820,15,6.89,12.77,13.0,A
10907,13,10.39,5.84,11.11,C
9028,8,12.1,9.09,7.23,F
11162,7,14.5,14.47,6.12,F
13179,12,10.57,5.21,7.32,C
12473,13,10.16,9.29,14.37,C
495,9,11.07,9.65,8.29,F
5601,13,13.64,8.36,10.63,E
2668,7,8.0,14.04,11.07,D
11137,5,6.0,10.31,7.06,F
9520,11,10.24,13.62,8.24,D
7913,13,5.64,13.31,12.95,A
14106,13,9.5,8.35,14.36,C
14649,14,9.99,7.79,11.73,C
17503,11,9.51,8.18,12.8,C
6020,8,11.81,6.52,8.29,B
16466,9,13.3,14.33,9.73,F
14454,12,10.87,7.26,13.52,C
17729,5,6.94,10.35,9.37,F
9579,5,9.69,10.24,7.21,F
3456,9,14.08,8.52,14.59,B
3981,6,6.5,5.52,10.67,B
15448,6,13.45,7.02,5.61,B
4288,6,14.39,13.18,11.71,B
11177,15,14.51,6.56,10.14,C
4079,13,7.78,14.93,8.39,A
17560,11,8.01,8.37,8.65,C
4606,15,13.06,12.42,12.13,D
16416,14,13.27,6.49,5.41,C
6027,5,11.13,12.49,11.57,F
9260,5,12.61,13.57,13.57,B
6693,5,10.91,7.25,13.08,B
3521,7,12.39,9.37,10.83,B
19789,13,14.51,11.93,7.9,D
3890,5,7.87,8.48,9.12,B
16123,14,8.22,8.15,5.48,A
17094,13,6.34,7.0,5.35,A
19935,9,12.02,12.3,12.7,F
6416,8,10.53,12.24,6.64,F
8604,15,14.0,11.14,9.15,D
17988,6,10.16,11.59,12.64,F
19863,10,6.8,7.58,10.83,C
10717,8,7.47,8.23,9.7,E
17226,7,9.64,6.63,13.0,B
17599,11,6.02,11.03,12.72,A
4583,5,9.95,10.78,10.27,F
15238,10,11.19,10.77,14.19,E
1044,12,7.22,11.27,9.02,A
18340,6,8.21,14.57,5.59,F
4013,6,13.35,11.46,10.8,B
10460,5,10.7,11.82,10.88,F
11542,5,13.31,8.8,12.8,B
11967,8,12.0,10.37,7.49,F
19268,7,7.21,5.67,9.04,E
12977,15,13.43,12.4,6.25,D
4046,12,12.96,13.35,5.0,D
17525,13,5.92,12.71,6.49,A
1398,5,9.89,7.83,7.8,B
16224,9,5.45,12.46,9.88,D
2044,5,8.15,10.54,5.67,F
8648,10,11.4,14.86,10.53,D
1464,11,12.13,7.26,6.43,E
1332,6,10.12,7.51,9.39,B
4770,5,12.46,6.82,5.12,B
12566,14,11.52,14.57,11.76,A
16505,9,6.25,14.13,11.29,D
11639,13,6.77,6.64,7.58,A
2264,13,8.89,10.97,13.83,C
9761,12,9.07,14.9,8.6,D
13528,10,12.85,10.35,14.77,E
1923,11,8.87,8.82,13.67,C
5739,14,9.16,8.91,13.05,C
11786,8,14.1,9.64,7.5,F
3921,12,10.6,6.92,6.28,C
8324,11,9.63,9.0,14.87,C
5515,5,12.43,9.1,9.77,B
1537,11,6.0,13.96,5.71,A
18839,12,13.74,6.13,12.43,E
18113,6,5.19,11.45,14.6,E
4042,13,12.68,11.59,7.78,D
14419,6,14.83,8.88,9.34,B
19140,10,12.62,11.86,7.46,F
16441,8,14.46,5.95,9.03,B
10005,10,10.67,5.05,7.25,E
16968,7,10.45,6.52,10.12,B
18230,6,10.53,10.68,10.01,F
12969,5,11.03,6.53,9.81,B
19975,7,12.52,7.5,12.77,B
9857,5,6.51,10.09,8.66,F
19784,15,12.59,9.08,5.76,C
18304,12,10.97,14.03,7.34,D
6212,11,13.43,5.26,8.29,E
7919,6,11.94,12.52,14.84,F
16510,9,11.6,12.0,6.5,F
6459,8,10.39,10.6,10.98,F
2743,10,5.22,11.29,9.24,A
7401,6,7.3,14.73,7.33,F
19597,11,8.79,13.95,7.28,D
14326,13,12.9,5.73,8.45,E
18869,12,12.38,7.46,13.75,E
16490,12,14.22,6.48,9.04,E
11187,5,7.28,8.07,9.34,B
13400,8,5.89,6.92,7.46,E
9196,15,9.62,13.02,6.87,A
15463,9,9.74,12.06,14.0,E
12694,10,13.33,5.07,12.58,B
5877,6,10.97,11.01,12.39,F
14735,10,8.64,5.11,8.59,E
7046,14,12.13,14.43,5.66,D
4522,10,6.08,6.29,12.15,C
11441,11,6.2,8.1,11.77,C
16027,8,14.69,10.32,8.44,F
9750,12,13.28,12.38,8.52,D
14928,12,7.54,5.55,11.93,C
18613,10,11.88,12.89,14.3,D
15550,14,12.42,6.75,14.35,C
6525,5,9.89,13.72,7.24,F
2321,14,10.25,8.49,5.83,C
2957,13,10.06,10.85,13.17,C
2994,8,12.81,5.03,6.51,B
19886,13,7.48,12.84,8.25,A
2739,14,10.18,12.11,7.37,A
16068,11,11.89,10.99,11.15,D
10958,5,10.48,12.1,5.41,F
5953,15,11.74,12.61,14.98,A
10972,14,6.13,6.46,6.91,A
15911,13,10.65,7.82,5.61,C
4034,9,5.17,5.12,5.95,C
17734,6,8.49,6.75,12.06,B
17494,6,8.9,5.3,14.79,B
15468,12,13.04,8.32,12.77,E
5788,9,14.34,13.8,14.33,F
17920,14,7.72,7.55,9.57,A
3417,5,6.84,10.95,8.74,F
18038,8,10.05,8.06,7.59,E
5401,14,5.59,10.98,12.62,A
13016,14,14.64,11.92,8.45,D
12954,13,6.21,5.08,8.5,C
15918,8,5.97,13.38,13.08,D
3096,10,7.11,10.44,11.95,C
14159,7,11.44,14.19,7.54,F
9996,5,11.02,10.12,13.93,B
6615,7,13.99,8.71,13.73,B
14574,8,12.19,9.01,6.69,F
18226,10,6.14,10.73,8.69,D
10180,12,12.31,14.4,10.69,D
14111,8,14.64,9.51,8.43,F
12451,15,7.39,12.44,9.51,A
18028,8,8.31,12.83,5.73,D
4720,14,12.04,9.91,10.47,C
12549,13,9.91,8.99,11.1,C
10553,5,8.25,10.53,11.92,F
5331,10,11.03,11.25,14.84,E
1091,9,11.36,9.83,10.04,F
7904,5,6.56,7.58,13.98,B
15785,12,12.63,7.95,9.29,E
18156,6,9.01,8.65,8.71,F
8362,11,13.4,12.78,10.05,D
19181,5,12.64,13.75,10.67,F
6910,10,7.98,10.65,12.12,D
541,5,10.44,11.65,5.59,F
2004,5,11.25,10.5,12.0,B
2625,12,6.42,7.58,8.73,C
14038,7,6.64,14.73,11.17,D
15162,15,14.87,5.56,14.44,E
1248,12,11.39,13.59,5.45,D
12081,9,10.73,11.81,11.59,F
13750,13,10.49,6.7,7.99,C
11754,8,12.01,12.07,7.65,F
9118,12,10.79,6.33,6.62,C
19582,10,9.9,9.34,8.64,D
11239,11,10.06,9.84,14.25,C
4589,10,5.15,13.19,13.05,A
2896,14,7.07,11.55,5.95,A
213,15,10.79,6.72,9.04,C
4928,7,13.12,10.36,9.86,F
6118,8,6.88,12.54,11.78,D
1478,13,14.1,13.41,12.82,D
4886,13,12.25,5.13,6.46,E
11795,15,14.89,6.78,12.4,C
2199,14,8.63,9.45,9.69,A
11912,6,8.79,8.04,6.36,F
273,11,8.25,14.35,9.01,D
15524,5,14.6,6.04,6.24,B
8434,6,5.14,7.24,12.53,E
8175,6,13.96,5.71,8.54,B
9036,11,6.19,6.17,5.51,C
15747,7,9.61,5.79,8.17,B
9598,5,5.91,5.4,7.06,B
18436,14,9.85,11.19,5.2,A
8620,12,6.81,10.7,5.64,A
10795,15,11.11,8.22,12.16,C
8866,10,10.93,8.1,5.16,E
12353,15,8.12,14.74,6.24,A
2150,12,8.11,11.01,7.72,A
19999,10,6.5,6.33,5.9,C
4696,13,14.93,10.28,7.55,D
7040,5,8.26,5.74,11.8,B
8823,11,12.92,7.7,11.52,E
17912,14,7.76,9.23,7.21,A
4329,5,7.95,6.6,6.58,B
15925,15,6.6,8.56,8.28,A
13161,11,14.47,14.23,9.3,D
16067,15,14.24,14.79,11.93,D
13155,8,6.28,6.69,13.62,E
11722,9,5.2,9.99,10.16,D
3336,5,8.32,6.53,6.73,B
19717,14,10.3,14.98,10.3,A
10051,5,6.01,7.18,9.38,B
11774,6,14.89,13.22,6.97,F
73,11,9.31,10.2,13.55,C
6905,12,10.01,12.66,7.93,D
5889,14,8.0,10.23,14.04,A
16779,12,6.0,6.54,12.58,C
3701,13,8.16,11.28,10.93,A
11626,10,8.06,8.95,8.68,D
13900,10,5.5,11.23,10.08,D
230,9,14.82,13.68,6.26,F
18701,11,5.09,8.24,13.19,C
9659,10,5.51,6.99,10.04,C
18811,8,7.83,6.34,12.57,E
1310,14,10.87,8.01,13.65,C
2355,9,12.65,8.69,7.91,F
1828,11,7.72,14.37,13.03,D
7309,8,10.61,7.65,14.08,E
19287,12,10.92,14.05,11.77,D
9925,12,11.42,14.52,5.76,D
14126,12,13.12,5.38,13.91,E
15865,7,7.23,7.5,5.59,E
14686,9,7.77,8.14,13.18,E
18184,6,10.45,6.91,8.94,B
15229,6,5.02,9.12,10.18,E
17986,12,13.13,9.82,11.51,E
13811,10,14.84,13.35,10.56,F
6676,12,6.25,7.09,6.27,C
3861,6,8.21,7.78,8.04,B
18152,10,11.5,9.67,7.15,E
4648,14,14.06,5.26,7.31,E
12517,6,5.53,9.87,13.9,E
7810,15,8.18,13.89,12.19,A
12961,15,9.86,5.54,8.23,C
11792,7,12.72,14.49,10.66,F
3434,15,9.44,10.85,11.27,A
18420,9,10.12,14.79,13.83,D
6122,11,14.77,14.67,7.46,D
6676,5,6.55,12.91,12.33,F
11570,5,9.46,13.55,14.65,F
8782,6,14.55,6.55,8.06,B
9101,12,6.77,11.09,6.73,A
16246,10,6.96,12.67,12.67,D
832,8,11.87,9.65,10.88,F
1457,13,6.96,8.0,6.78,A
8228,5,6.3,8.91,7.57,F
18881,11,8.04,11.95,13.63,C
18808,7,10.32,6.49,13.6,B
387,5,12.68,5.25,8.09,B
12639,14,7.46,13.36,14.73,A
6067,5,11.2,6.5,5.92,B
4558,13,8.46,11.17,14.85,C
9244,8,13.54,9.74,14.93,B
12859,9,8.98,5.97,14.55,E
13339,6,12.46,10.55,13.54,B
11074,6,6.86,5.53,8.72,B
819,7,12.3,7.22,13.33,B
13676,11,9.34,10.81,14.52,C
6597,10,5.77,14.03,12.69,A
12516,11,5.5,6.66,7.78,C
19191,7,12.56,6.74,14.7,B
13619,14,12.25,6.29,11.88,C
6713,14,6.0,8.44,11.63,A
8806,13,13.38,9.37,9.3,D
304,15,8.63,8.12,5.03,A
8956,8,11.91,12.63,6.33,F
17826,5,7.71,13.66,8.26,F
5236,8,7.58,6.78,11.55,E
11764,14,13.31,6.14,14.09,C
13943,8,5.03,8.18,13.62,C
5750,6,14.55,11.22,5.48,B
18787,5,7.29,6.7,12.69,B
18933,9,10.65,9.98,9.77,E
5185,14,13.76,9.55,10.81,C
6301,6,12.25,6.74,7.81,B
11377,12,6.48,14.4,5.23,A
2052,10,13.26,13.57,9.52,F
4318,10,11.97,11.91,14.03,E
8537,15,10.56,7.99,5.04,A
10852,15,10.72,11.61,10.3,A
5129,11,13.41,9.33,11.02,E
5561,13,9.11,6.02,5.83,C
855,13,14.55,8.42,7.47,E
9960,14,9.16,10.87,6.5,A
13107,9,6.89,6.44,11.63,E
9592,9,9.01,7.89,12.88,E
6515,9,6.17,7.43,7.96,C
18615,6,7.14,10.88,12.65,F
17355,8,10.93,5.46,10.04,B
2225,13,12.16,8.37,10.74,C
11410,12,11.58,9.31,12.44,C
3090,15,8.76,6.58,14.37,C
19619,10,13.71,7.74,11.35,E
14065,14,6.95,8.03,6.39,A
4552,12,5.35,5.73,5.61,C
7034,7,5.76,7.32,8.82,E
1638,15,11.07,9.41,5.81,A
12081,14,8.96,10.45,7.02,A
19719,15,5.8,7.12,8.9,A
1120,6,8.15,5.24,10.61,B
4005,12,14.06,9.76,6.75,E
8588,14,6.99,12.27,11.8,A
12441,11,11.71,7.92,7.63,E
4633,10,5.03,6.45,9.26,C
7500,13,12.51,14.77,11.53,D
8706,9,6.35,8.72,5.83,D
8548,8,9.33,5.61,7.28,E
10244,8,12.62,14.62,5.57,F
18834,6,8.88,10.35,14.29,F
5185,6,11.26,7.18,14.75,B
1485,11,11.82,14.36,14.32,D
6545,13,7.07,12.27,8.7,A
10480,7,7.83,12.96,9.92,F
6366,12,8.2,6.65,7.02,C
8551,9,6.65,9.5,10.35,D
15239,5,11.14,9.88,9.87,B
16595,15,7.76,6.33,14.21,A
14452,15,8.3,14.66,13.74,A
2049,8,9.35,7.8,13.71,E
11802,8,9.92,12.3,11.37,F
15900,7,11.16,6.39,13.41,B
4738,9,8.93,7.19,10.65,E
13210,10,13.22,9.05,8.76,F
16000,13,10.12,6.42,11.3,C
16962,15,12.66,6.8,10.75,C
15737,8,14.57,13.6,13.99,F
6864,12,8.78,11.62,11.48,C
3727,9,7.11,9.9,7.98,D
19271,13,13.14,7.38,8.56,E
13029,14,5.41,9.6,13.39,A
18890,11,7.96,10.45,14.14,C
9539,5,14.34,9.36,10.75,B
1338,15,11.79,11.06,10.34,A
16184,14,8.61,9.19,8.89,A
11236,9,14.57,12.84,8.87,F
16194,8,8.17,9.01,9.21,E
17498,13,8.47,6.99,9.69,C
8718,13,9.11,11.3,11.11,A
1474,6,8.15,5.73,11.58,B
12718,15,6.91,12.44,11.68,A
14415,14,6.13,9.7,9.25,A
4017,13,5.13,10.9,11.89,A
9180,15,8.38,13.54,10.99,A
15511,9,7.86,12.48,13.65,D
10633,14,10.05,6.86,8.38,C
3514,9,13.11,8.92,5.89,F
1966,5,12.5,5.82,9.66,B
13372,5,12.62,14.32,11.31,F
13411,11,14.96,10.57,12.1,E
636,7,6.16,8.87,12.66,E
9091,15,8.4,6.79,5.08,A
6843,13,11.82,13.26,6.52,D
12873,10,12.08,11.38,12.41,E
18830,7,8.23,13.97,12.26,F
13836,5,9.99,7.74,14.83,B
18143,12,9.61,6.7,11.07,C
12755,15,11.12,5.05,7.61,C
18999,13,10.67,7.44,13.46,C
10131,7,7.03,7.88,12.51,E
7130,13,5.22,14.57,11.01,A
16694,7,7.17,9.66,9.99,E
3991,13,10.49,9.74,9.84,C
10812,6,12.01,11.08,12.25,B
19934,11,7.1,12.51,7.29,D
13225,11,11.31,12.92,5.0,D
14522,11,14.22,9.05,12.56,E
18027,11,11.22,12.22,5.02,D
14559,14,6.35,5.24,14.27,C
14573,8,6.47,12.62,12.31,D
13796,12,7.88,13.0,5.83,A
19296,6,9.9,13.17,14.54,F
9007,13,13.63,10.22,6.34,D
8860,8,10.51,13.2,7.48,F
10017,7,7.05,6.86,8.11,E
422,11,14.96,9.01,5.44,F
10938,8,13.73,11.19,9.36,F
2430,13,12.5,14.6,8.66,D
12787,5,6.23,10.6,14.41,F
8904,14,5.98,8.88,10.01,A
19443,12,11.21,13.63,10.6,D
892,7,11.91,6.73,11.9,B
12632,9,10.4,9.74,8.88,E
12436,9,11.96,5.66,13.08,B
450,14,14.03,14.91,6.0,D
11282,12,6.61,10.58,9.57,A
7724,11,10.06,11.43,12.35,D
10024,5,8.07,7.59,5.7,B
18996,10,10.15,14.57,8.4,D
14410,12,7.36,13.76,14.09,A
14557,9,7.89,6.33,8.61,E
7533,11,10.88,14.05,14.58,D
9070,13,9.6,6.19,9.56,C
17059,14,6.48,12.11,12.58,A
11442,14,12.9,12.69,7.95,D
11385,15,14.2,7.14,7.96,C
3835,12,10.9,12.25,7.98,D
6458,8,10.64,6.53,10.51,E
16250,8,13.78,6.15,9.75,B
1221,12,9.93,5.68,8.53,C
15543,9,10.76,14.09,14.02,D
7557,8,14.36,10.78,6.94,F
17007,14,10.35,13.22,10.84,A
667,9,14.6,8.41,6.06,F
13377,6,12.78,13.19,12.3,F
1047,11,10.57,13.51,11.68,D
8002,10,13.96,11.09,14.25,E
6135,5,6.7,11.46,12.91,F
19911,14,10.16,9.12,14.55,C
18795,15,5.24,5.28,6.7,A
7890,12,9.24,14.35,7.15,D
19829,14,7.73,13.26,5.03,A
8379,9,13.17,7.28,12.62,B
14733,10,11.91,11.9,8.19,D
17026,9,12.29,5.31,10.36,B
11456,12,13.84,8.53,11.25,E
19493,11,14.19,8.27,12.86,E
18900,14,5.64,10.27,14.85,A
14741,7,10.54,8.21,12.37,B
7953,8,8.06,13.41,14.17,D
13271,9,13.29,12.83,6.99,F
6061,10,8.65,9.97,14.12,E
12757,10,7.52,14.31,5.1,D
19534,15,12.76,10.47,6.7,C
4259,11,11.81,14.92,8.39,D
11488,6,12.32,8.78,11.85,B
10113,6,14.3,5.85,8.87,B
5002,11,14.65,8.15,14.86,E
13184,11,10.1,14.16,11.48,D
9333,7,14.27,9.5,8.36,B
16478,12,11.97,12.33,6.74,D
15402,9,5.72,11.03,5.2,D
2185,11,11.31,14.77,5.43,D
11164,14,12.22,7.78,6.13,C
5020,8,8.04,13.24,6.2,D
18269,9,9.79,8.19,13.37,E
19156,9,10.11,5.29,5.0,E
19012,10,12.64,9.03,10.5,E
14472,5,12.06,5.61,8.87,B
5406,8,9.17,12.99,11.12,D
483,11,11.48,11.5,5.67,D
714,13,6.51,5.81,14.28,C
8551,11,12.28,10.43,7.01,D
7446,14,5.59,11.67,11.38,A
5611,9,14.06,7.48,13.38,B
19040,15,10.26,8.48,6.16,A
9069,8,14.62,14.42,10.77,F
4311,14,7.47,11.84,9.62,A
12461,15,8.0,11.32,11.09,A
19109,7,11.86,7.18,6.79,B
11223,5,10.53,13.02,9.32,F
1340,11,5.16,5.79,8.67,C
18441,7,8.66,11.44,7.78,F
15808,12,10.83,8.16,8.7,C
12599,12,13.42,9.37,14.02,E
17271,12,8.56,7.74,12.36,C
6489,8,9.37,11.05,5.38,F
14713,11,7.18,9.04,11.24,C
18722,6,7.28,12.13,10.62,F
13173,12,11.39,8.73,6.12,D
9747,15,10.57,10.16,9.7,A
18612,10,9.29,6.99,12.73,E
8004,12,13.38,8.87,6.8,E
18463,8,5.93,5.03,8.78,E
11988,7,6.85,7.78,7.16,E
17964,7,13.21,13.41,11.73,F
8476,13,12.73,8.17,12.31,C
4688,9,6.81,12.1,7.23,D
2815,12,6.83,8.6,13.64,C
4642,5,10.73,7.75,7.59,B
6008,13,7.08,11.03,10.3,A
19168,11,10.65,9.58,5.45,D
9386,5,14.0,6.85,6.05,B
1873,11,8.96,13.68,12.85,D
2706,14,9.98,8.97,14.14,C
15151,7,8.36,7.9,14.06,E
11338,5,6.04,12.23,14.66,F
13575,8,6.5,8.2,5.44,D
14346,5,11.28,6.9,9.32,B
1630,14,5.96,11.77,5.91,A
5590,11,5.42,7.84,5.07,A
10576,11,8.47,13.84,9.57,D
5784,10,7.61,11.9,6.88,D
4364,14,12.39,9.14,6.99,C
3431,10,8.4,5.81,7.14,E
10554,6,6.21,5.06,12.26,B
3892,5,9.21,5.36,9.22,B
19225,10,10.67,13.52,9.99,D
10478,7,7.39,8.71,10.84,E
18873,11,12.72,12.08,9.44,D
3300,13,11.96,11.92,9.2,D
6901,6,13.2,6.35,13.59,B
17465,15,11.73,6.41,9.05,C
79,11,12.18,7.43,12.51,E
16240,15,12.41,9.9,5.26,C
478,11,9.63,7.0,8.87,C
13672,11,9.09,14.07,13.75,D
7363,11,5.78,5.56,11.92,C
6320,11,6.86,7.1,9.01,C
4091,15,7.35,5.49,10.74,A
11577,10,6.08,7.59,12.73,C
7646,15,7.87,5.8,14.85,C
3875,10,12.55,6.19,6.61,E
14770,5,10.99,11.55,13.84,B
18055,14,10.69,6.99,11.78,C
13387,13,5.19,7.33,8.42,A
11127,12,5.3,9.11,10.44,A
4959,14,12.16,14.75,6.53,D
16763,6,10.3,8.0,6.3,B
12793,8,5.94,8.46,8.9,D
760,10,11.03,12.51,14.29,D
15282,14,13.44,10.84,12.58,C
3758,10,10.27,14.63,10.29,D
8920,12,12.99,10.63,12.19,D
4713,9,9.15,7.16,7.18,E
16522,15,13.75,7.79,6.77,C
2380,7,13.12,14.66,6.98,F
11972,11,14.32,13.77,7.84,D
3794,10,11.85,10.21,14.15,E
12575,13,13.28,10.59,12.22,D
13697,5,5.17,12.42,6.95,F
5537,12,14.25,11.79,13.63,D
15621,13,8.26,5.61,6.66,C
5162,5,13.42,7.07,6.95,B
11735,11,11.41,7.94,8.88,E
12510,12,7.4,11.44,9.0,A
13090,15,5.17,10.99,11.4,A
3264,14,14.99,7.05,8.28,E
10973,15,11.5,5.47,9.59,C
4896,13,14.95,14.04,13.94,D
16449,13,13.32,8.56,13.64,E
5931,8,11.02,6.33,12.93,B
7667,14,13.66,6.3,6.2,E
1328,15,9.79,7.52,12.48,C
9338,13,9.04,7.12,10.76,C
7701,13,6.11,9.31,8.33,A
6412,7,11.89,13.22,9.41,F
1595,8,9.62,8.92,8.45,E
1456,9,10.49,11.78,14.47,E
6927,8,13.21,5.11,13.15,B
2222,9,12.69,12.26,9.09,F
9853,12,10.39,5.6,9.05,C
1679,13,8.26,5.28,5.8,C
16965,11,6.17,13.19,11.74,A
5989,10,5.68,9.62,5.19,D
908,15,12.67,7.21,10.65,C
14551,6,11.64,5.5,11.22,B
17069,11,6.91,14.49,6.86,A
4541,10,9.22,14.14,7.18,D
3634,12,9.73,7.0,8.14,C
16499,12,7.79,6.27,14.74,C
11481,12,10.47,10.05,12.58,C
10015,5,14.35,6.35,9.4,B
10500,5,12.52,8.75,13.16,B
15857,10,11.67,5.54,12.74,E
16756,12,12.32,8.46,9.81,E
6342,7,10.44,9.27,6.18,F
11199,9,7.33,5.71,8.14,E
7790,13,6.14,6.71,11.57,A
14037,15,6.5,13.49,10.58,A
18449,5,13.57,9.99,9.89,B
1555,15,9.5,7.54,9.78,A
1506,9,10.68,9.8,14.55,E
7318,8,8.55,9.51,9.25,E
9059,12,13.98,13.72,11.24,D
15081,11,13.36,14.56,7.0,D
9142,7,8.08,6.87,6.47,E
5713,5,7.17,14.34,11.32,F
11196,12,10.01,9.08,13.03,C
7246,12,6.39,5.75,13.51,C
6858,7,13.98,7.04,11.45,B
11416,15,9.17,10.49,8.79,A
7223,8,14.72,14.93,12.11,F
17883,5,9.44,11.94,14.3,F
4882,9,14.81,14.13,7.27,F
2599,11,13.13,11.16,7.49,D
15704,5,10.96,9.16,8.7,B
13109,7,12.75,7.0,5.16,B
18362,10,11.03,12.62,7.9,D
8514,9,13.86,13.66,7.63,F
4231,12,12.45,8.95,14.96,E
7009,9,10.22,7.97,8.96,E
2620,10,7.59,11.85,13.11,D
9825,11,12.01,5.58,12.37,E
8111,6,9.25,5.73,10.6,B
1298,7,14.96,7.49,7.01,B
12580,13,7.69,5.39,6.75,C
12178,9,8.4,13.33,5.16,D
15819,11,5.06,12.9,12.13,A
11630,15,5.05,6.03,10.55,A
3408,12,10.58,11.93,14.41,D
16840,5,6.25,13.06,9.2,F
19701,8,7.24,10.87,10.63,D
15305,6,12.68,12.38,12.04,F
2008,9,6.11,8.63,14.5,C
2399,9,10.85,9.68,13.0,E
15719,10,7.26,5.51,6.09,E
16509,5,13.95,9.92,9.12,B
5231,7,9.74,10.74,9.89,F
10533,14,7.97,13.76,5.05,A
8781,6,11.1,11.34,10.33,F
18603,11,13.87,9.28,8.99,E
10106,8,5.41,10.21,7.64,D
4000,15,5.39,10.41,7.7,A
18750,7,11.6,13.37,8.18,F
8087,8,7.65,9.2,10.51,E
9203,11,9.95,14.74,7.48,D
6595,9,13.58,7.36,10.55,B
3407,14,8.36,11.79,8.44,A
14474,9,14.22,13.16,10.28,F
3035,15,7.44,10.63,11.22,A
9557,15,13.21,6.96,6.44,C
12351,14,13.85,9.31,9.93,C
3125,7,10.81,10.62,11.88,F
18816,12,9.6,12.48,11.8,D
10691,11,9.91,7.69,6.8,D
8551,9,14.64,12.32,9.22,F
1299,15,8.24,13.67,6.93,A
19793,14,8.7,8.32,12.57,C
11869,11,9.52,11.06,10.92,D
1046,8,13.69,9.9,5.38,F
11580,12,6.07,9.04,9.37,A
16311,8,10.52,14.71,9.02,F
3908,11,9.02,14.59,9.95,D
1139,9,5.22,6.64,8.44,C
8429,6,10.0,5.94,9.97,B
